order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O000383,11725,2025-01-30,Cancelled,Net Banking,Delhi,Kerala
O000384,12132,2025-10-18,Delivered,COD,Kolkata,Maharashtra
O000385,12273,2025-06-05,Cancelled,UPI,Mumbai,Punjab
O000386,10186,2024-08-01,Delivered,Debit Card,Delhi,Tamil Nadu
O000387,12423,2025-11-13,Delivered,Credit Card,Kolkata,Telangana
O000388,10072,2025-06-16,Cancelled,Net Banking,Delhi,West Bengal
O000389,10074,2024-01-15,Delivered,Credit Card,Kolkata,Haryana
O000390,11921,2025-02-22,Delivered,COD,Lucknow,Kerala
O000391,11365,2025-01-02,Delivered,UPI,Mumbai,Delhi
O000392,12201,2025-09-29,Shipped,Debit Card,Jaipur,Uttar Pradesh
O000393,12144,2024-07-31,Delivered,UPI,Jaipur,Karnataka
O000394,12493,2025-11-30,Delivered,Credit Card,Mumbai,Punjab
O000395,11482,2025-11-14,Delivered,Credit Card,Lucknow,Karnataka
O000396,12425,2024-01-05,Delivered,Debit Card,Hyderabad,Uttar Pradesh
O000397,10765,2024-08-18,Delivered,Debit Card,Lucknow,Punjab
O000398,11097,2024-07-19,Delivered,UPI,Delhi,Uttar Pradesh
O000399,10212,2025-02-05,Delivered,Net Banking,Kolkata,Kerala
O000400,10724,2024-05-28,Delivered,UPI,Kolkata,Punjab
O000401,12379,2025-08-06,Shipped,Credit Card,Hyderabad,Rajasthan
O000402,11766,2025-05-06,Delivered,UPI,Ludhiana,Punjab
O000403,10751,2024-08-13,Delivered,COD,Kochi,Rajasthan
O000404,11518,2025-08-08,Delivered,UPI,Hyderabad,Tamil Nadu
O000405,11469,2024-06-17,Delivered,UPI,Kochi,Maharashtra
O000406,10394,2024-05-31,Returned,COD,Hyderabad,Delhi
O000407,10512,2024-08-11,Delivered,Credit Card,Bengaluru,Maharashtra
O000408,10686,2025-05-18,Delivered,Debit Card,Gurugram,Maharashtra
O000409,11739,2025-07-03,Delivered,UPI,Bengaluru,West Bengal
O000410,11721,2024-02-13,Shipped,Net Banking,Ludhiana,West Bengal
O000411,11827,2025-11-27,Delivered,Debit Card,Mumbai,Tamil Nadu
O000412,11283,2025-05-18,Delivered,Net Banking,Kolkata,Delhi
O000413,11858,2024-08-28,Delivered,UPI,Mumbai,Gujarat
O000414,12397,2024-12-16,Cancelled,Net Banking,Delhi,Uttar Pradesh
O000415,12447,2025-12-22,Delivered,Debit Card,Hyderabad,Gujarat
O000416,12262,2024-01-23,Returned,Net Banking,Mumbai,Uttar Pradesh
O000417,11313,2025-09-27,Delivered,Net Banking,Jaipur,Haryana
O000418,11865,2025-08-20,Delivered,Debit Card,Ahmedabad,Uttar Pradesh
O000419,12306,2024-02-12,Shipped,Debit Card,Lucknow,Karnataka
O000420,11412,2025-04-10,Delivered,Debit Card,Bengaluru,Haryana
O000421,11808,2024-02-09,Delivered,Debit Card,Bengaluru,Haryana
O000422,11569,2024-10-29,Returned,COD,Ludhiana,Tamil Nadu
O000423,11064,2025-11-11,Delivered,UPI,Delhi,Telangana
O000424,10998,2024-06-23,Delivered,Debit Card,Chennai,Karnataka
O000425,12258,2025-06-15,Delivered,Credit Card,Kochi,Haryana
O000426,12320,2025-04-05,Delivered,Net Banking,Kolkata,Kerala
O000427,10599,2025-09-12,Shipped,Debit Card,Ludhiana,Rajasthan
O000428,11084,2024-07-11,Delivered,Debit Card,Ludhiana,West Bengal
O000429,12303,2024-08-31,Delivered,UPI,Mumbai,Karnataka
O000430,10722,2024-10-06,Delivered,Debit Card,Chennai,West Bengal
O000431,11155,2024-02-05,Delivered,COD,Kolkata,Punjab
O000432,11709,2025-07-10,Cancelled,Credit Card,Jaipur,Telangana
O000433,10017,2025-06-23,Cancelled,Credit Card,Bengaluru,Kerala
O000434,10992,2024-06-02,Delivered,Debit Card,Jaipur,Kerala
O000435,10878,2024-01-23,Delivered,UPI,Bengaluru,West Bengal
O000436,12233,2025-12-19,Cancelled,Debit Card,Ludhiana,Rajasthan
O000437,11447,2024-03-31,Delivered,Net Banking,Hyderabad,Kerala
O000438,11466,2025-01-24,Delivered,Credit Card,Chennai,Kerala
O000439,11679,2024-12-24,Delivered,Net Banking,Chennai,Telangana
O000440,11544,2025-07-03,Delivered,COD,Ahmedabad,Gujarat
O000441,10080,2024-08-15,Shipped,Credit Card,Delhi,West Bengal
O000442,12350,2024-07-20,Delivered,Credit Card,Mumbai,Kerala
O000443,11272,2024-12-15,Returned,COD,Hyderabad,Tamil Nadu
O000444,11565,2024-02-07,Delivered,Net Banking,Hyderabad,Uttar Pradesh
O000445,11296,2025-05-14,Delivered,Debit Card,Lucknow,Delhi
O000446,12181,2025-11-29,Returned,UPI,Mumbai,Telangana
O000447,11029,2024-02-12,Shipped,Net Banking,Bengaluru,Telangana
O000448,11566,2025-09-17,Shipped,COD,Ludhiana,Haryana
O000449,11714,2025-05-31,Delivered,COD,Kolkata,Maharashtra
O000450,11010,2024-03-08,Shipped,COD,Gurugram,Karnataka
O000451,10773,2024-05-02,Delivered,Credit Card,Chennai,Karnataka
O000452,12189,2025-11-15,Delivered,Debit Card,Ahmedabad,Rajasthan
O000453,10483,2024-12-01,Delivered,Credit Card,Ludhiana,Karnataka
O000454,12393,2024-06-01,Delivered,Credit Card,Gurugram,Delhi
O000455,11586,2025-10-30,Shipped,Credit Card,Mumbai,Punjab
O000456,11582,2024-06-10,Delivered,COD,Jaipur,Punjab
O000457,11106,2024-08-01,Delivered,Net Banking,Jaipur,Maharashtra
O000458,11108,2025-01-10,Delivered,UPI,Jaipur,Tamil Nadu
O000459,10175,2025-03-18,Delivered,UPI,Ludhiana,Delhi
O000460,11852,2025-02-26,Delivered,Debit Card,Chennai,Haryana
O000461,10842,2025-06-21,Delivered,Debit Card,Bengaluru,Telangana
O000462,11873,2025-12-01,Delivered,COD,Ludhiana,Telangana
O000463,11887,2025-09-25,Delivered,UPI,Hyderabad,Punjab
O000464,10955,2024-08-17,Returned,Net Banking,Hyderabad,West Bengal
O000465,11596,2024-02-28,Delivered,COD,Delhi,West Bengal
O000466,12289,2024-04-05,Delivered,Debit Card,Chennai,Maharashtra
O000467,10340,2024-09-18,Shipped,COD,Chennai,Punjab
O000468,10744,2024-12-19,Delivered,Debit Card,Gurugram,Tamil Nadu
O000469,11495,2024-11-07,Cancelled,UPI,Gurugram,Karnataka
O000470,11849,2024-05-15,Delivered,COD,Jaipur,Haryana
O000471,10015,2025-04-17,Cancelled,Credit Card,Hyderabad,Maharashtra
O000472,11989,2025-09-23,Delivered,Debit Card,Bengaluru,Maharashtra
O000473,10208,2025-03-05,Delivered,Credit Card,Chennai,Haryana
O000474,11084,2025-06-20,Delivered,Debit Card,Gurugram,Kerala
O000475,12413,2024-05-25,Delivered,Credit Card,Kochi,Uttar Pradesh
O000476,12208,2025-06-07,Cancelled,UPI,Kolkata,Punjab
O000477,10397,2024-03-27,Delivered,UPI,Jaipur,Rajasthan
O000478,11958,2024-04-18,Delivered,Net Banking,Kolkata,West Bengal
O000479,10794,2025-02-26,Delivered,Net Banking,Chennai,Gujarat
O000480,10209,2024-12-10,Shipped,Net Banking,Jaipur,Haryana
O000481,11157,2024-09-22,Shipped,COD,Kochi,West Bengal
O000482,10433,2025-08-08,Delivered,Debit Card,Kochi,Maharashtra
O000483,11755,2025-05-08,Delivered,COD,Hyderabad,Rajasthan
O000484,12437,2024-11-28,Delivered,Net Banking,Hyderabad,Maharashtra
O000485,10583,2025-02-16,Delivered,Debit Card,Gurugram,Tamil Nadu
O000486,10432,2025-09-05,Delivered,COD,Kolkata,Karnataka
O000487,11298,2025-10-10,Delivered,UPI,Lucknow,West Bengal
O000488,10351,2024-07-09,Returned,Debit Card,Jaipur,Kerala
O000489,10134,2024-05-21,Cancelled,Net Banking,Ludhiana,Telangana
O000490,10639,2024-03-13,Delivered,UPI,Jaipur,Telangana
O000491,11229,2024-06-15,Delivered,Debit Card,Kolkata,Gujarat
O000492,10117,2024-06-16,Returned,COD,Gurugram,Tamil Nadu
O000493,11291,2025-07-19,Delivered,Net Banking,Kolkata,Punjab
O000494,11818,2024-09-15,Delivered,COD,Jaipur,Kerala
O000495,12197,2025-03-14,Cancelled,UPI,Kolkata,Punjab
O000496,11704,2024-04-20,Delivered,UPI,Kolkata,Uttar Pradesh
O000497,11848,2025-11-03,Delivered,UPI,Kochi,Kerala
O000498,12227,2025-06-14,Delivered,Debit Card,Gurugram,Karnataka
O000499,12196,2024-10-16,Delivered,Net Banking,Gurugram,Kerala
O000500,10465,2025-07-15,Delivered,UPI,Kochi,Haryana
O000501,10976,2025-05-24,Delivered,COD,Delhi,Delhi
O000502,12026,2024-06-23,Delivered,Net Banking,Jaipur,Maharashtra
O000503,11029,2024-10-28,Returned,COD,Delhi,Haryana
O000504,10526,2025-11-26,Delivered,COD,Kolkata,Karnataka
O000505,12328,2024-07-03,Delivered,UPI,Kolkata,Telangana
O000506,10836,2024-12-04,Delivered,Net Banking,Kochi,Gujarat
O000507,12484,2025-05-24,Delivered,Credit Card,Lucknow,Rajasthan
O000508,11240,2024-11-05,Shipped,Debit Card,Mumbai,Kerala
O000509,11539,2025-05-21,Delivered,Credit Card,Ahmedabad,Gujarat
O000510,11911,2024-12-11,Delivered,Debit Card,Gurugram,Tamil Nadu
O000511,11304,2024-03-21,Delivered,Net Banking,Kolkata,Kerala
O000512,10132,2025-01-08,Delivered,UPI,Delhi,Haryana
O000513,10393,2024-06-04,Delivered,Net Banking,Chennai,Tamil Nadu
O000514,10481,2025-03-07,Delivered,Credit Card,Mumbai,Gujarat
O000515,12035,2025-05-14,Delivered,COD,Kolkata,West Bengal
O000516,12467,2024-05-26,Returned,Debit Card,Hyderabad,Gujarat
O000517,11226,2025-04-25,Cancelled,Debit Card,Jaipur,Punjab
O000518,10462,2025-03-10,Shipped,Credit Card,Bengaluru,Haryana
O000519,11802,2025-06-02,Cancelled,UPI,Chennai,Delhi
O000520,10152,2025-10-30,Shipped,Net Banking,Mumbai,Delhi
O000521,12270,2025-11-13,Cancelled,Credit Card,Chennai,Karnataka
O000522,10079,2024-03-09,Delivered,Net Banking,Ludhiana,Haryana
O000523,11224,2025-08-28,Delivered,UPI,Lucknow,West Bengal
O000524,11786,2024-07-04,Shipped,COD,Chennai,Telangana
O000525,12147,2025-11-12,Delivered,Net Banking,Gurugram,Uttar Pradesh
O000526,12025,2024-07-22,Delivered,UPI,Gurugram,Maharashtra
O000527,12261,2025-07-07,Delivered,Credit Card,Ludhiana,Telangana
O000528,11837,2024-01-13,Delivered,COD,Kolkata,Tamil Nadu
O000529,11398,2025-10-27,Delivered,COD,Ahmedabad,Tamil Nadu
O000530,11076,2024-09-30,Delivered,COD,Delhi,Tamil Nadu
O000531,11648,2024-10-24,Delivered,Debit Card,Mumbai,Rajasthan
O000532,12183,2024-02-20,Cancelled,UPI,Mumbai,Telangana
O000533,10411,2025-05-14,Shipped,Net Banking,Mumbai,Tamil Nadu
O000534,12009,2025-01-03,Shipped,Credit Card,Gurugram,Uttar Pradesh
O000535,11494,2025-12-24,Cancelled,COD,Kochi,Rajasthan
O000536,11136,2025-10-17,Delivered,COD,Ahmedabad,Gujarat
O000537,11549,2024-12-22,Delivered,COD,Gurugram,Delhi
O000538,10785,2024-01-03,Delivered,UPI,Bengaluru,Telangana
O000539,11068,2024-09-10,Returned,Credit Card,Mumbai,Maharashtra
O000540,11421,2025-04-19,Delivered,UPI,Ahmedabad,Karnataka
O000541,12010,2025-05-20,Shipped,Credit Card,Lucknow,Delhi
O000542,11609,2024-09-12,Delivered,Net Banking,Ahmedabad,Telangana
O000543,12309,2025-09-01,Returned,Debit Card,Ludhiana,Delhi
O000544,10743,2025-11-15,Delivered,Credit Card,Kolkata,Rajasthan
O000545,12436,2024-05-29,Shipped,UPI,Kochi,West Bengal
O000546,12064,2025-05-02,Delivered,UPI,Chennai,Rajasthan
O000547,12021,2024-10-05,Delivered,UPI,Hyderabad,Punjab
O000548,10662,2024-02-28,Delivered,Debit Card,Gurugram,Rajasthan
O000549,11828,2025-03-21,Returned,Credit Card,Ahmedabad,Uttar Pradesh
O000550,12150,2024-04-22,Delivered,Credit Card,Kolkata,Telangana
O000551,10951,2025-07-22,Returned,Credit Card,Chennai,Karnataka
O000552,10025,2025-05-03,Shipped,Credit Card,Lucknow,Haryana
O000553,11617,2025-02-10,Shipped,COD,Kochi,Karnataka
O000554,10018,2025-01-01,Delivered,COD,Kolkata,Gujarat
O000555,10570,2024-02-29,Delivered,UPI,Bengaluru,Gujarat
O000556,11017,2024-11-24,Delivered,COD,Bengaluru,Maharashtra
O000557,11356,2025-12-28,Returned,Credit Card,Ludhiana,Kerala
O000558,11593,2025-04-13,Returned,Credit Card,Chennai,Telangana
O000559,10831,2025-07-20,Shipped,COD,Mumbai,Haryana
O000560,11036,2025-12-20,Delivered,Net Banking,Hyderabad,Telangana
O000561,11933,2024-03-03,Delivered,UPI,Kochi,Telangana
O000562,12211,2024-07-02,Returned,Debit Card,Kolkata,Telangana
O000563,11307,2024-11-06,Delivered,UPI,Mumbai,Rajasthan
O000564,11753,2025-06-21,Cancelled,UPI,Kochi,West Bengal
O000565,10872,2024-06-25,Delivered,UPI,Kochi,West Bengal
O000566,10835,2025-07-28,Delivered,COD,Jaipur,Kerala
O000567,10857,2025-03-04,Shipped,UPI,Gurugram,Karnataka
O000568,10970,2024-03-13,Delivered,Credit Card,Bengaluru,Haryana
O000569,10593,2024-06-15,Delivered,UPI,Ludhiana,Rajasthan
O000570,10255,2024-08-12,Returned,Credit Card,Bengaluru,Rajasthan
O000571,12115,2025-07-30,Delivered,COD,Mumbai,Rajasthan
O000572,10603,2025-08-03,Shipped,COD,Ahmedabad,Delhi
O000573,11066,2024-01-09,Shipped,UPI,Kochi,Haryana
O000574,11812,2024-08-23,Delivered,Credit Card,Delhi,Delhi
O000575,11840,2025-12-10,Delivered,Credit Card,Delhi,Karnataka
O000576,11810,2025-11-15,Delivered,Credit Card,Kochi,Punjab
O000577,12432,2024-01-28,Delivered,Credit Card,Gurugram,Maharashtra
O000578,11258,2025-10-07,Delivered,Debit Card,Kochi,Punjab
O000579,10966,2024-01-27,Shipped,COD,Delhi,Punjab
O000580,11738,2025-07-03,Delivered,Credit Card,Bengaluru,Telangana
O000581,10485,2024-07-14,Delivered,Debit Card,Ludhiana,Haryana
O000582,10039,2024-07-21,Delivered,Debit Card,Ahmedabad,Telangana
O000583,10011,2024-03-25,Delivered,COD,Bengaluru,Haryana
O000584,10624,2024-01-30,Delivered,Net Banking,Hyderabad,Uttar Pradesh
O000585,10409,2025-04-10,Cancelled,UPI,Bengaluru,Maharashtra
O000586,12156,2024-04-08,Delivered,COD,Ludhiana,Delhi
O000587,12028,2024-07-08,Delivered,Net Banking,Lucknow,West Bengal
O000588,11118,2024-01-12,Delivered,UPI,Gurugram,Telangana
O000589,12132,2025-08-25,Delivered,UPI,Ludhiana,Karnataka
O000590,12106,2024-01-30,Delivered,UPI,Ahmedabad,Telangana
O000591,10605,2025-12-25,Cancelled,Debit Card,Gurugram,Karnataka
O000592,10969,2024-02-07,Delivered,Credit Card,Hyderabad,Maharashtra
O000593,10165,2025-07-25,Delivered,UPI,Hyderabad,Uttar Pradesh
O000594,10437,2024-10-20,Delivered,Credit Card,Kolkata,Telangana
O000595,11680,2024-12-25,Delivered,UPI,Chennai,Maharashtra
O000596,11810,2025-10-16,Delivered,Debit Card,Kochi,West Bengal
O000597,12451,2024-06-28,Delivered,UPI,Ludhiana,Tamil Nadu
O000598,11410,2024-04-21,Delivered,COD,Chennai,Telangana
O000599,11978,2025-03-19,Delivered,Net Banking,Kochi,Gujarat
O000600,11162,2024-01-21,Delivered,UPI,Mumbai,Rajasthan
O000601,10814,2024-05-24,Delivered,Net Banking,Lucknow,Gujarat
O000602,11830,2025-05-13,Delivered,Net Banking,Hyderabad,Haryana
O000603,10293,2024-05-25,Cancelled,Debit Card,Hyderabad,Uttar Pradesh
O000604,11499,2025-03-16,Delivered,Net Banking,Mumbai,Punjab
O000605,10462,2025-02-24,Cancelled,,Hyderabad,Uttar Pradesh
O000606,12092,2024-11-11,Delivered,UPI,Lucknow,Karnataka
O000607,11107,2024-06-14,Delivered,Credit Card,Ahmedabad,Haryana
O000608,11435,2025-10-13,Delivered,Debit Card,Ahmedabad,Tamil Nadu
O000609,10711,2024-07-21,Shipped,Net Banking,Chennai,Tamil Nadu
O000610,11648,2025-05-10,Delivered,Net Banking,Kolkata,Punjab
O000611,10089,2025-09-16,Delivered,UPI,Mumbai,Haryana
O000612,11664,2025-04-12,Delivered,Debit Card,Delhi,Haryana
O000613,11042,2025-12-13,Delivered,UPI,Gurugram,Rajasthan
O000614,11934,2025-01-19,Delivered,Debit Card,Lucknow,Gujarat
O000615,10422,2024-11-09,Delivered,Credit Card,Delhi,Uttar Pradesh
O000616,10876,2024-09-11,Delivered,COD,Jaipur,Gujarat
O000617,10338,2024-01-23,Delivered,UPI,Chennai,West Bengal
O000618,10266,2024-12-04,Delivered,Net Banking,Lucknow,Rajasthan
O000619,11379,2025-05-07,Delivered,UPI,Hyderabad,Telangana
O000620,12408,2025-05-25,Delivered,Debit Card,Jaipur,Maharashtra
O000621,11815,2024-12-31,Delivered,UPI,Ludhiana,West Bengal
O000622,12265,2025-01-06,Delivered,Credit Card,Hyderabad,Gujarat
O000623,10321,2025-08-21,Delivered,Debit Card,Gurugram,Haryana
O000624,10850,2024-08-06,Delivered,Net Banking,Lucknow,Uttar Pradesh
O000625,10719,2025-04-19,Delivered,Net Banking,Kolkata,Punjab
O000626,10992,2025-02-26,Delivered,Debit Card,Delhi,Punjab
O000627,11809,2024-12-21,Delivered,Credit Card,Ahmedabad,Uttar Pradesh
O000628,10717,2025-04-04,Delivered,UPI,Delhi,Rajasthan
O000629,10985,2025-05-17,Delivered,COD,Lucknow,West Bengal
O000630,11940,2024-01-27,Delivered,Net Banking,Mumbai,Delhi
O000631,10896,2024-08-10,Delivered,Credit Card,Chennai,Karnataka
O000632,11177,2025-11-20,Returned,Credit Card,Gurugram,Delhi
O000633,11777,2024-05-27,Delivered,Credit Card,Mumbai,Punjab
O000634,12335,2025-02-27,Delivered,UPI,Hyderabad,Maharashtra
O000635,11460,2024-12-16,Delivered,Credit Card,Chennai,Uttar Pradesh
O000636,11616,2024-07-04,Delivered,Credit Card,Ahmedabad,Haryana
O000637,11173,2025-02-18,Returned,Debit Card,Chennai,Gujarat
O000638,10542,2025-03-04,Cancelled,Debit Card,Kochi,Uttar Pradesh
O000639,10635,2024-02-10,Shipped,Credit Card,Chennai,Rajasthan
O000640,11350,2025-01-27,Returned,Credit Card,Chennai,Haryana
O000641,10698,2025-12-03,Delivered,Debit Card,Gurugram,Maharashtra
O000642,11953,2024-03-19,Delivered,UPI,Chennai,Tamil Nadu
O000643,12123,2025-12-17,Cancelled,Debit Card,Hyderabad,Tamil Nadu
O000644,11605,2025-06-27,Delivered,Debit Card,Lucknow,Delhi
O000645,10498,2025-03-25,Returned,Debit Card,Ludhiana,Haryana
O000646,10722,2025-04-18,Delivered,Debit Card,Jaipur,Rajasthan
O000647,11775,2024-05-21,Delivered,COD,Gurugram,Delhi
O000648,11364,2024-09-07,Returned,Net Banking,Hyderabad,Karnataka
O000649,10308,2024-10-20,Delivered,UPI,Chennai,Rajasthan
O000650,10884,2025-09-01,Shipped,UPI,Gurugram,Uttar Pradesh
O000651,11265,2024-05-15,Delivered,Credit Card,Kolkata,Delhi
O000652,10253,2025-04-28,Delivered,COD,Delhi,West Bengal
O000653,10936,2024-11-07,Returned,Credit Card,Delhi,Uttar Pradesh
O000654,11244,2025-07-08,Delivered,UPI,Kochi,Kerala
O000655,12445,2025-09-23,Delivered,UPI,Hyderabad,Tamil Nadu
O000656,11753,2024-02-15,Delivered,Credit Card,Kochi,West Bengal
O000657,11738,2024-08-23,Cancelled,Net Banking,Hyderabad,Telangana
O000658,11053,2024-02-17,Shipped,Credit Card,Ahmedabad,Maharashtra
O000659,10494,2024-07-16,Delivered,Net Banking,Ahmedabad,Haryana
O000660,10959,2024-03-24,Delivered,Net Banking,Delhi,Telangana
O000661,12022,2025-06-26,Shipped,Debit Card,Lucknow,Haryana
O000662,11748,2024-06-09,Shipped,UPI,Lucknow,Gujarat
O000663,11178,2025-03-03,Delivered,Debit Card,Delhi,Rajasthan
O000664,10992,2024-03-11,Delivered,UPI,Kolkata,Rajasthan
O000665,12150,2025-06-03,Shipped,Debit Card,Chennai,Uttar Pradesh
O000666,12225,2024-02-21,Delivered,Net Banking,Delhi,Tamil Nadu
O000667,10927,2024-02-14,Returned,Debit Card,Chennai,Haryana
O000668,12280,2024-10-19,Delivered,COD,Jaipur,Telangana
O000669,12060,2025-04-09,Delivered,Debit Card,Chennai,Kerala
O000670,11210,2025-07-03,Delivered,Debit Card,Lucknow,Rajasthan
O000671,10932,2025-01-14,Returned,Debit Card,Bengaluru,Haryana
O000672,12314,2025-04-22,Delivered,COD,Bengaluru,Haryana
O000673,11926,2024-09-18,Delivered,UPI,Delhi,Haryana
O000674,11159,2025-08-02,Delivered,Debit Card,Ahmedabad,Haryana
O000675,10757,2024-06-27,Cancelled,UPI,Kochi,Uttar Pradesh
O000676,11055,2024-12-22,Delivered,Credit Card,Ludhiana,West Bengal
O000677,10456,2025-02-22,Delivered,Net Banking,Jaipur,Haryana
O000678,10259,2025-11-28,Delivered,Credit Card,Chennai,Karnataka
O000679,10431,2024-07-19,Delivered,COD,Mumbai,Rajasthan
O000680,11965,2024-01-13,Delivered,COD,Bengaluru,Punjab
O000681,11974,2025-03-18,Delivered,UPI,Chennai,Punjab
O000682,10647,2025-12-26,Delivered,UPI,Ludhiana,Delhi
O000683,10447,2024-10-12,Delivered,Debit Card,Ludhiana,Maharashtra
O000684,11113,2024-09-14,Shipped,Credit Card,Chennai,Delhi
O000685,10195,2025-07-23,Returned,UPI,Kochi,Kerala
O000686,11438,2025-07-01,Delivered,UPI,Gurugram,Tamil Nadu
O000687,11146,2025-05-04,Shipped,UPI,Lucknow,Haryana
O000688,11140,2025-05-12,Delivered,Net Banking,Jaipur,Delhi
O000689,10196,2025-12-05,Delivered,UPI,Kochi,Haryana
O000690,12084,2024-11-28,Delivered,Net Banking,Chennai,Karnataka
O000691,12115,2025-07-15,Delivered,COD,Hyderabad,Rajasthan
O000692,10645,2024-02-01,Delivered,Debit Card,Kolkata,Tamil Nadu
O000693,11035,2025-09-01,Delivered,Credit Card,Kolkata,Maharashtra
O000694,11754,2024-02-12,Delivered,UPI,Ludhiana,Karnataka
O000695,10322,2024-12-16,Delivered,Net Banking,Chennai,Gujarat
O000696,11692,2024-11-29,Delivered,UPI,Bengaluru,Gujarat
O000697,12288,2025-07-12,Delivered,UPI,Jaipur,Karnataka
O000698,11017,2024-09-26,Delivered,Net Banking,Ahmedabad,Delhi
O000699,10650,2025-02-16,Delivered,UPI,Ahmedabad,Karnataka
O000700,11703,2025-07-28,Delivered,Credit Card,Lucknow,Delhi
O000701,12213,2024-01-19,Delivered,COD,Jaipur,Delhi
O000702,10831,2024-12-12,Delivered,Debit Card,Ludhiana,Karnataka
O000703,10189,2025-09-04,Shipped,UPI,Chennai,Telangana
O000704,11511,2024-02-06,Delivered,Net Banking,Lucknow,Telangana
O000705,10092,2025-09-10,Delivered,Credit Card,Jaipur,West Bengal
O000706,11912,2024-04-01,Shipped,UPI,Delhi,Karnataka
O000707,12337,2024-07-03,Delivered,COD,Gurugram,Maharashtra
O000708,11581,2025-12-28,Delivered,COD,Hyderabad,Kerala
O000709,11409,2024-01-28,Delivered,Net Banking,Kolkata,Telangana
O000710,10175,2025-07-01,Delivered,UPI,Gurugram,Tamil Nadu
O000711,11697,2025-01-06,Delivered,UPI,Chennai,West Bengal
O000712,10474,2025-06-13,Delivered,UPI,Kolkata,Karnataka
O000713,11935,2024-12-10,Delivered,COD,Kochi,West Bengal
O000714,10270,2025-02-22,Delivered,UPI,Mumbai,Tamil Nadu
O000715,12045,2024-07-14,Delivered,UPI,Kochi,Tamil Nadu
O000716,12455,2024-03-18,Shipped,UPI,Lucknow,Tamil Nadu
O000717,10694,2024-06-15,Cancelled,UPI,Mumbai,Telangana
O000718,10376,2024-03-30,Delivered,Net Banking,Delhi,Rajasthan
O000719,11416,2024-09-20,Delivered,COD,Mumbai,Rajasthan
O000720,12230,2025-04-16,Delivered,Debit Card,Ludhiana,Gujarat
O000721,12084,2024-07-26,Delivered,Net Banking,Ahmedabad,Rajasthan
O000722,11236,2025-12-24,Delivered,UPI,Gurugram,Haryana
O000723,11972,2024-09-27,Delivered,Debit Card,Ahmedabad,Telangana
O000724,10134,2024-09-19,Returned,Credit Card,Chennai,Karnataka
O000725,10924,2025-05-20,Delivered,Debit Card,Chennai,Maharashtra
O000726,10690,2025-05-26,Delivered,Net Banking,Lucknow,Delhi
O000727,11702,2025-12-26,Delivered,COD,Kolkata,Telangana
O000728,12030,2025-07-29,Delivered,Net Banking,Bengaluru,Punjab
O000729,11873,2025-06-07,Delivered,COD,Hyderabad,West Bengal
O000730,10841,2025-12-22,Shipped,COD,Delhi,Delhi
O000731,10988,2024-11-07,Delivered,COD,Ahmedabad,West Bengal
O000732,11462,2024-06-22,Returned,Credit Card,Delhi,Karnataka
O000733,10839,2025-03-06,Delivered,Debit Card,Mumbai,Tamil Nadu
O000734,12480,2025-04-07,Delivered,Net Banking,Kochi,Karnataka
O000735,11452,2024-04-10,Delivered,Net Banking,Ludhiana,Punjab
O000736,10748,2024-01-16,Delivered,COD,Ahmedabad,Gujarat
O000737,10966,2025-12-09,Delivered,Credit Card,Hyderabad,Haryana
O000738,11927,2024-09-14,Delivered,Credit Card,Chennai,Telangana
O000739,12039,2024-08-31,Delivered,UPI,Bengaluru,Maharashtra
