payment_id,order_id,payment_date,payment_method,payment_status
PAY0000517,O000517,2025-04-25,Debit Card,Failed
PAY0000518,O000518,2025-03-10,Credit Card,Paid
PAY0000519,O000519,2025-06-02,UPI,Failed
PAY0000520,O000520,2025-10-30,Net Banking,Paid
PAY0000521,O000521,2025-11-13,Credit Card,Failed
PAY0000522,O000522,2024-03-09,Net Banking,Paid
PAY0000523,O000523,2025-08-28,UPI,Paid
PAY0000524,O000524,2024-07-04,COD,Paid
PAY0000525,O000525,2025-11-12,Net Banking,Paid
PAY0000526,O000526,2024-07-22,UPI,Paid
PAY0000527,O000527,2025-07-07,Credit Card,Paid
PAY0000528,O000528,2024-01-13,COD,Paid
PAY0000529,O000529,2025-10-27,COD,Paid
PAY0000530,O000530,2024-09-30,COD,Paid
PAY0000531,O000531,2024-10-24,Debit Card,Paid
PAY0000532,O000532,2024-02-20,UPI,Failed
PAY0000533,O000533,2025-05-14,Net Banking,Paid
PAY0000534,O000534,2025-01-03,Credit Card,Paid
PAY0000535,O000535,2025-12-24,COD,Failed
PAY0000536,O000536,2025-10-17,COD,Paid
PAY0000537,O000537,2024-12-22,COD,Paid
PAY0000538,O000538,2024-01-03,UPI,Paid
PAY0000539,O000539,2024-09-10,Credit Card,Paid
PAY0000540,O000540,2025-04-19,UPI,Paid
PAY0000541,O000541,2025-05-20,Credit Card,Paid
PAY0000542,O000542,2024-09-12,Net Banking,Paid
PAY0000543,O000543,2025-09-01,Debit Card,Paid
PAY0000544,O000544,2025-11-15,Credit Card,Paid
PAY0000545,O000545,2024-05-29,UPI,Paid
PAY0000546,O000546,2025-05-02,UPI,Paid
PAY0000547,O000547,2024-10-05,UPI,Pending
PAY0000548,O000548,2024-02-28,Debit Card,Paid
PAY0000549,O000549,2025-03-21,Credit Card,Paid
PAY0000550,O000550,2024-04-22,Credit Card,Paid
PAY0000551,O000551,2025-07-22,Credit Card,Paid
PAY0000552,O000552,2025-05-03,Credit Card,Paid
PAY0000553,O000553,2025-02-10,COD,Paid
PAY0000554,O000554,2025-01-01,COD,Paid
PAY0000555,O000555,2024-02-29,UPI,Paid
PAY0000556,O000556,2024-11-24,COD,Paid
PAY0000557,O000557,2025-12-28,Credit Card,Paid
PAY0000558,O000558,2025-04-13,Credit Card,Paid
PAY0000559,O000559,2025-07-20,COD,Paid
PAY0000560,O000560,2025-12-20,Net Banking,Paid
PAY0000561,O000561,2024-03-03,UPI,Paid
PAY0000562,O000562,2024-07-02,Debit Card,Paid
PAY0000563,O000563,2024-11-06,UPI,Paid
PAY0000564,O000564,2025-06-21,UPI,Failed
PAY0000565,O000565,2024-06-25,UPI,Paid
PAY0000566,O000566,2025-07-28,COD,Paid
PAY0000567,O000567,2025-03-04,UPI,Paid
PAY0000568,O000568,2024-03-13,Credit Card,Pending
PAY0000569,O000569,2024-06-15,UPI,Pending
PAY0000570,O000570,2024-08-12,Credit Card,Paid
PAY0000571,O000571,2025-07-30,COD,Paid
PAY0000572,O000572,2025-08-03,COD,Paid
PAY0000573,O000573,2024-01-09,UPI,Paid
PAY0000574,O000574,2024-08-23,Credit Card,Paid
PAY0000575,O000575,2025-12-10,Credit Card,Paid
PAY0000576,O000576,2025-11-15,Credit Card,Paid
PAY0000577,O000577,2024-01-28,Credit Card,Pending
PAY0000578,O000578,2025-10-07,Debit Card,Paid
PAY0000579,O000579,2024-01-27,COD,Paid
PAY0000580,O000580,2025-07-03,Credit Card,Paid
PAY0000581,O000581,2024-07-14,Debit Card,Paid
PAY0000582,O000582,2024-07-21,Debit Card,Paid
PAY0000583,O000583,2024-03-25,COD,Paid
PAY0000584,O000584,2024-01-30,Net Banking,Paid
PAY0000585,O000585,2025-04-10,UPI,Failed
PAY0000586,O000586,2024-04-08,COD,Paid
PAY0000587,O000587,2024-07-08,Net Banking,Paid
PAY0000588,O000588,2024-01-12,UPI,Paid
PAY0000589,O000589,2025-08-25,UPI,Paid
PAY0000590,O000590,2024-01-30,UPI,Paid
PAY0000591,O000591,2025-12-25,Debit Card,Failed
PAY0000592,O000592,2024-02-07,Credit Card,Paid
PAY0000593,O000593,2025-07-25,UPI,Pending
PAY0000594,O000594,2024-10-20,Credit Card,Paid
PAY0000595,O000595,2024-12-25,UPI,Paid
PAY0000596,O000596,2025-10-16,Debit Card,Paid
PAY0000597,O000597,2024-06-28,UPI,Paid
PAY0000598,O000598,2024-04-21,COD,Paid
PAY0000599,O000599,2025-03-19,Net Banking,Paid
PAY0000600,O000600,2024-01-21,UPI,Paid
PAY0000601,O000601,2024-05-24,Net Banking,Pending
PAY0000602,O000602,2025-05-13,Net Banking,Paid
PAY0000603,O000603,2024-05-25,Debit Card,Failed
PAY0000604,O000604,2025-03-16,Net Banking,Paid
PAY0000605,O000605,2025-02-24,Debit Card,Failed
PAY0000606,O000606,2024-11-11,UPI,Paid
PAY0000607,O000607,2024-06-14,Credit Card,Paid
PAY0000608,O000608,2025-10-13,Debit Card,Paid
PAY0000609,O000609,2024-07-21,Net Banking,Paid
PAY0000610,O000610,2025-05-10,Net Banking,Paid
PAY0000611,O000611,2025-09-16,UPI,Paid
PAY0000612,O000612,2025-04-12,Debit Card,Paid
PAY0000613,O000613,2025-12-13,UPI,Paid
PAY0000614,O000614,2025-01-19,Debit Card,Pending
PAY0000615,O000615,2024-11-09,Credit Card,Paid
PAY0000616,O000616,2024-09-11,COD,Paid
PAY0000617,O000617,2024-01-23,UPI,Paid
PAY0000618,O000618,2024-12-04,Net Banking,Pending
PAY0000619,O000619,2025-05-07,UPI,Paid
PAY0000620,O000620,2025-05-25,Debit Card,Paid
PAY0000621,O000621,2024-12-31,UPI,Paid
PAY0000622,O000622,2025-01-06,Credit Card,Paid
PAY0000623,O000623,2025-08-21,Debit Card,Paid
PAY0000624,O000624,2024-08-06,Net Banking,Paid
PAY0000625,O000625,2025-04-19,Net Banking,Pending
PAY0000626,O000626,2025-02-26,Debit Card,Paid
PAY0000627,O000627,2024-12-21,Credit Card,Paid
PAY0000628,O000628,2025-04-04,UPI,Paid
PAY0000629,O000629,2025-05-17,COD,Paid
PAY0000630,O000630,2024-01-27,Net Banking,Paid
PAY0000631,O000631,2024-08-10,Credit Card,Paid
PAY0000632,O000632,2025-11-20,Credit Card,Pending
PAY0000633,O000633,2024-05-27,Credit Card,Paid
PAY0000634,O000634,2025-02-27,UPI,Paid
PAY0000635,O000635,2024-12-16,Credit Card,Paid
PAY0000636,O000636,2024-07-04,Credit Card,Paid
PAY0000637,O000637,2025-02-18,Debit Card,Paid
PAY0000638,O000638,2025-03-04,Debit Card,Failed
PAY0000639,O000639,2024-02-10,Credit Card,Paid
PAY0000640,O000640,2025-01-27,Credit Card,Paid
PAY0000641,O000641,2025-12-03,Debit Card,Paid
PAY0000642,O000642,2024-03-19,UPI,Paid
PAY0000643,O000643,2025-12-17,Debit Card,Failed
PAY0000644,O000644,2025-06-27,Debit Card,Refunded
PAY0000645,O000645,2025-03-25,Debit Card,Paid
PAY0000646,O000646,2025-04-18,Debit Card,Paid
PAY0000647,O000647,2024-05-21,COD,Refunded
PAY0000648,O000648,2024-09-07,Net Banking,Paid
PAY0000649,O000649,2024-10-20,UPI,Paid
PAY0000650,O000650,2025-09-01,UPI,Paid
PAY0000651,O000651,2024-05-15,Credit Card,Paid
PAY0000652,O000652,2025-04-28,COD,Paid
PAY0000653,O000653,2024-11-07,Credit Card,Paid
PAY0000654,O000654,2025-07-08,UPI,Paid
PAY0000655,O000655,2025-09-23,UPI,Paid
PAY0000656,O000656,2024-02-15,Credit Card,Paid
PAY0000657,O000657,2024-08-23,Net Banking,Failed
PAY0000658,O000658,2024-02-17,Credit Card,Paid
PAY0000659,O000659,2024-07-16,Net Banking,Paid
PAY0000660,O000660,2024-03-24,Net Banking,Paid
PAY0000661,O000661,2025-06-26,Debit Card,Paid
PAY0000662,O000662,2024-06-09,UPI,Paid
PAY0000663,O000663,2025-03-03,Debit Card,Paid
PAY0000664,O000664,2024-03-11,UPI,Paid
PAY0000665,O000665,2025-06-03,Debit Card,Paid
PAY0000666,O000666,2024-02-21,Net Banking,Refunded
PAY0000667,O000667,2024-02-14,Debit Card,Paid
PAY0000668,O000668,2024-10-19,COD,Paid
PAY0000669,O000669,2025-04-09,Debit Card,Paid
PAY0000670,O000670,2025-07-03,Debit Card,Refunded
PAY0000671,O000671,2025-01-14,Debit Card,Paid
PAY0000672,O000672,2025-04-22,COD,Paid
PAY0000673,O000673,2024-09-18,UPI,Paid
PAY0000674,O000674,2025-08-02,Debit Card,Paid
PAY0000675,O000675,2024-06-27,UPI,Failed
PAY0000676,O000676,2024-12-22,Credit Card,Paid
PAY0000677,O000677,2025-02-22,Net Banking,Paid
PAY0000678,O000678,2025-11-28,Credit Card,Paid
PAY0000679,O000679,2024-07-19,COD,Paid
PAY0000680,O000680,2024-01-13,COD,Paid
PAY0000681,O000681,2025-03-18,UPI,Paid
PAY0000682,O000682,2025-12-26,UPI,Pending
PAY0000683,O000683,2024-10-12,Debit Card,Paid
PAY0000684,O000684,2024-09-14,Credit Card,Paid
PAY0000685,O000685,2025-07-23,UPI,Pending
PAY0000686,O000686,2025-07-01,UPI,Paid
PAY0000687,O000687,2025-05-04,UPI,Paid
PAY0000688,O000688,2025-05-12,Net Banking,Refunded
PAY0000689,O000689,2025-12-05,UPI,Pending
PAY0000690,O000690,2024-11-28,Net Banking,Paid
PAY0000691,O000691,2025-07-15,COD,Paid
PAY0000692,O000692,2024-02-01,Debit Card,Refunded
PAY0000693,O000693,2025-09-01,Credit Card,Paid
PAY0000694,O000694,2024-02-12,UPI,Paid
PAY0000695,O000695,2024-12-16,Net Banking,Paid
PAY0000696,O000696,2024-11-29,UPI,Paid
PAY0000697,O000697,2025-07-12,UPI,Paid
PAY0000698,O000698,2024-09-26,Net Banking,Paid
PAY0000699,O000699,2025-02-16,UPI,Paid
PAY0000700,O000700,2025-07-28,Credit Card,Paid
PAY0000701,O000701,2024-01-19,COD,Paid
PAY0000702,O000702,2024-12-12,Debit Card,Refunded
PAY0000703,O000703,2025-09-04,UPI,Paid
PAY0000704,O000704,2024-02-06,Net Banking,Paid
PAY0000705,O000705,2025-09-10,Credit Card,Paid
PAY0000706,O000706,2024-04-01,UPI,Paid
PAY0000707,O000707,2024-07-03,COD,Paid
PAY0000708,O000708,2025-12-28,COD,Paid
PAY0000709,O000709,2024-01-28,Net Banking,Pending
PAY0000710,O000710,2025-07-01,UPI,Refunded
PAY0000711,O000711,2025-01-06,UPI,Pending
PAY0000712,O000712,2025-06-13,UPI,Paid
PAY0000713,O000713,2024-12-10,COD,Paid
PAY0000714,O000714,2025-02-22,UPI,Paid
PAY0000715,O000715,2024-07-14,UPI,Paid
PAY0000716,O000716,2024-03-18,UPI,Paid
PAY0000717,O000717,2024-06-15,UPI,Failed
PAY0000718,O000718,2024-03-30,Net Banking,Pending
PAY0000719,O000719,2024-09-20,COD,Paid
PAY0000720,O000720,2025-04-16,Debit Card,Paid
PAY0000721,O000721,2024-07-26,Net Banking,Paid
PAY0000722,O000722,2025-12-24,UPI,Paid
PAY0000723,O000723,2024-09-27,Debit Card,Paid
PAY0000724,O000724,2024-09-19,Credit Card,Paid
PAY0000725,O000725,2025-05-20,Debit Card,Paid
PAY0000726,O000726,2025-05-26,Net Banking,Paid
PAY0000727,O000727,2025-12-26,COD,Pending
PAY0000728,O000728,2025-07-29,Net Banking,Paid
PAY0000729,O000729,2025-06-07,COD,Paid
PAY0000730,O000730,2025-12-22,COD,Paid
PAY0000731,O000731,2024-11-07,COD,Paid
PAY0000732,O000732,2024-06-22,Credit Card,Paid
PAY0000733,O000733,2025-03-06,Debit Card,Paid
PAY0000734,O000734,2025-04-07,Net Banking,Pending
PAY0000735,O000735,2024-04-10,Net Banking,Paid
PAY0000736,O000736,2024-01-16,COD,Paid
PAY0000737,O000737,2025-12-09,Credit Card,Paid
PAY0000738,O000738,2024-09-14,Credit Card,Paid
PAY0000739,O000739,2024-08-31,UPI,Paid
PAY0000740,O000740,2024-12-13,Credit Card,Paid
PAY0000741,O000741,2024-09-05,COD,Paid
PAY0000742,O000742,2024-04-14,COD,Paid
PAY0000743,O000743,2025-11-24,Debit Card,Paid
PAY0000744,O000744,2025-10-28,COD,Paid
PAY0000745,O000745,2024-10-13,Debit Card,Paid
PAY0000746,O000746,2024-06-17,Credit Card,Pending
PAY0000747,O000747,2025-02-23,UPI,Paid
PAY0000748,O000748,2024-02-16,Net Banking,Paid
PAY0000749,O000749,2024-02-12,COD,Paid
PAY0000750,O000750,2024-11-16,Credit Card,Paid
PAY0000751,O000751,2024-08-08,COD,Pending
PAY0000752,O000752,2025-05-27,Debit Card,Paid
PAY0000753,O000753,2025-12-12,Credit Card,Paid
PAY0000754,O000754,2025-03-16,Net Banking,Paid
PAY0000755,O000755,2024-05-23,Debit Card,Paid
PAY0000756,O000756,2024-01-28,Credit Card,Paid
PAY0000757,O000757,2025-07-06,Net Banking,Paid
PAY0000758,O000758,2025-10-20,Debit Card,Paid
PAY0000759,O000759,2025-11-20,Net Banking,Paid
PAY0000760,O000760,2024-06-15,Credit Card,Paid
PAY0000761,O000761,2025-09-26,Debit Card,Paid
PAY0000762,O000762,2025-08-08,UPI,Paid
PAY0000763,O000763,2024-09-05,COD,Paid
PAY0000764,O000764,2024-12-22,UPI,Pending
PAY0000765,O000765,2024-04-20,Net Banking,Paid
PAY0000766,O000766,2025-11-22,Credit Card,Failed
PAY0000767,O000767,2025-11-30,COD,Paid
PAY0000768,O000768,2025-12-19,Credit Card,Paid
PAY0000769,O000769,2024-08-21,Net Banking,Failed
PAY0000770,O000770,2024-01-24,Credit Card,Paid
PAY0000771,O000771,2024-01-26,Debit Card,Paid
PAY0000772,O000772,2025-01-15,Debit Card,Paid
PAY0000773,O000773,2025-12-30,Net Banking,Paid
PAY0000774,O000774,2024-12-11,Credit Card,Paid
PAY0000775,O000775,2025-01-12,Net Banking,Paid
PAY0000776,O000776,2025-06-05,COD,Paid
PAY0000777,O000777,2024-01-17,Credit Card,Paid
PAY0000778,O000778,2024-09-01,Debit Card,Paid
PAY0000779,O000779,2025-12-18,UPI,Pending
PAY0000780,O000780,2025-09-15,Debit Card,Paid
PAY0000781,O000781,2025-12-17,Credit Card,Paid
PAY0000782,O000782,2025-06-22,Credit Card,Paid
PAY0000783,O000783,2025-08-05,Credit Card,Pending
PAY0000784,O000784,2025-11-18,Credit Card,Paid
PAY0000785,O000785,2024-07-20,COD,Paid
PAY0000786,O000786,2024-09-04,UPI,Paid
PAY0000787,O000787,2024-04-27,Debit Card,Paid
PAY0000788,O000788,2024-01-09,COD,Pending
PAY0000789,O000789,2025-08-20,Net Banking,Paid
PAY0000790,O000790,2024-01-23,Credit Card,Paid
PAY0000791,O000791,2024-08-27,Debit Card,Paid
PAY0000792,O000792,2025-08-07,Net Banking,Paid
PAY0000793,O000793,2024-01-27,UPI,Paid
PAY0000794,O000794,2024-03-21,Debit Card,Paid
PAY0000795,O000795,2025-08-18,COD,Paid
PAY0000796,O000796,2024-07-17,Net Banking,Paid
PAY0000797,O000797,2025-07-08,Debit Card,Pending
PAY0000798,O000798,2024-04-01,COD,Paid
PAY0000799,O000799,2024-03-24,Credit Card,Paid
PAY0000800,O000800,2024-10-26,Debit Card,Failed
PAY0000801,O000801,2024-10-22,Credit Card,Paid
PAY0000802,O000802,2025-10-08,Net Banking,Paid
PAY0000803,O000803,2025-03-29,Net Banking,Paid
PAY0000804,O000804,2024-10-07,Net Banking,Paid
PAY0000805,O000805,2024-02-28,Credit Card,Paid
PAY0000806,O000806,2024-12-07,Credit Card,Failed
PAY0000807,O000807,2025-04-09,COD,Paid
PAY0000808,O000808,2024-12-07,Debit Card,Paid
PAY0000809,O000809,2025-09-01,COD,Failed
PAY0000810,O000810,2024-03-02,Credit Card,Paid
PAY0000811,O000811,2025-09-16,Debit Card,Failed
PAY0000812,O000812,2025-03-04,Net Banking,Paid
PAY0000813,O000813,2025-10-19,COD,Failed
PAY0000814,O000814,2025-12-28,COD,Paid
PAY0000815,O000815,2024-09-12,COD,Paid
PAY0000816,O000816,2025-12-06,Credit Card,Paid
PAY0000817,O000817,2024-12-12,Debit Card,Paid
PAY0000818,O000818,2025-06-09,Net Banking,Paid
PAY0000819,O000819,2024-10-30,Credit Card,Refunded
PAY0000820,O000820,2025-09-06,Net Banking,Paid
PAY0000821,O000821,2024-09-01,UPI,Paid
PAY0000822,O000822,2025-02-15,UPI,Pending
PAY0000823,O000823,2024-08-04,Net Banking,Paid
PAY0000824,O000824,2025-05-30,UPI,Paid
PAY0000825,O000825,2025-04-18,Debit Card,Refunded
PAY0000826,O000826,2024-02-05,Debit Card,Paid
PAY0000827,O000827,2024-06-26,Credit Card,Paid
PAY0000828,O000828,2025-01-21,Net Banking,Paid
PAY0000829,O000829,2024-01-17,Credit Card,Paid
PAY0000830,O000830,2025-12-11,Debit Card,Paid
PAY0000831,O000831,2024-02-17,Debit Card,Paid
PAY0000832,O000832,2024-03-02,Debit Card,Paid
PAY0000833,O000833,2024-03-09,COD,Paid
PAY0000834,O000834,2025-10-20,UPI,Paid
PAY0000835,O000835,2024-12-31,Credit Card,Failed
PAY0000836,O000836,2024-06-10,Credit Card,Paid
PAY0000837,O000837,2025-05-02,Debit Card,Pending
PAY0000838,O000838,2025-03-06,COD,Paid
PAY0000839,O000839,2025-05-03,Credit Card,Paid
PAY0000840,O000840,2024-08-17,Credit Card,Paid
PAY0000841,O000841,2025-01-04,COD,Pending
PAY0000842,O000842,2024-06-26,Debit Card,Paid
PAY0000843,O000843,2025-02-13,COD,Paid
PAY0000844,O000844,2025-07-21,UPI,Paid
PAY0000845,O000845,2025-08-12,Credit Card,Paid
PAY0000846,O000846,2024-09-26,UPI,Paid
PAY0000847,O000847,2024-07-24,Credit Card,Paid
PAY0000848,O000848,2024-03-22,UPI,Paid
PAY0000849,O000849,2024-07-11,Credit Card,Paid
PAY0000850,O000850,2025-09-09,Debit Card,Paid
PAY0000851,O000851,2024-07-07,Net Banking,Paid
PAY0000852,O000852,2024-10-02,COD,Paid
PAY0000853,O000853,2024-03-14,Credit Card,Paid
PAY0000854,O000854,2024-01-10,COD,Paid
PAY0000855,O000855,2025-09-26,Credit Card,Paid
PAY0000856,O000856,2024-08-03,Net Banking,Paid
PAY0000857,O000857,2024-10-16,Debit Card,Paid
PAY0000858,O000858,2025-03-20,Debit Card,Paid
PAY0000859,O000859,2025-07-05,COD,Failed
PAY0000860,O000860,2024-07-11,Net Banking,Refunded
PAY0000861,O000861,2025-09-30,COD,Pending
PAY0000862,O000862,2024-10-15,Debit Card,Paid
PAY0000863,O000863,2025-08-05,UPI,Paid
PAY0000864,O000864,2025-10-10,COD,Refunded
PAY0000865,O000865,2024-05-23,Credit Card,Paid
PAY0000866,O000866,2025-01-23,Debit Card,Paid
PAY0000867,O000867,2025-02-10,Credit Card,Paid
PAY0000868,O000868,2025-01-04,Net Banking,Paid
PAY0000869,O000869,2025-03-16,Debit Card,Paid
PAY0000870,O000870,2025-10-12,Debit Card,Paid
PAY0000871,O000871,2025-07-17,COD,Paid
PAY0000872,O000872,2025-06-12,COD,Paid
PAY0000873,O000873,2025-11-07,Credit Card,Pending
PAY0000874,O000874,2024-01-13,COD,Paid
PAY0000875,O000875,2025-12-02,UPI,Failed
PAY0000876,O000876,2024-12-05,Debit Card,Paid
PAY0000877,O000877,2024-11-07,Net Banking,Pending
PAY0000878,O000878,2024-04-13,Debit Card,Paid
PAY0000879,O000879,2024-12-04,Credit Card,Paid
PAY0000880,O000880,2024-07-16,COD,Paid
PAY0000881,O000881,2024-10-26,Debit Card,Paid
PAY0000882,O000882,2025-03-19,COD,Paid
PAY0000883,O000883,2024-12-24,Credit Card,Paid
PAY0000884,O000884,2025-01-02,COD,Paid
PAY0000885,O000885,2024-06-17,Net Banking,Paid
PAY0000886,O000886,2024-05-28,Credit Card,Paid
PAY0000887,O000887,2024-02-11,Debit Card,Paid
PAY0000888,O000888,2024-07-20,Debit Card,Failed
PAY0000889,O000889,2024-08-31,Net Banking,Paid
PAY0000890,O000890,2025-10-30,UPI,Paid
PAY0000891,O000891,2025-04-08,COD,Paid
PAY0000892,O000892,2025-03-24,Debit Card,Paid
PAY0000893,O000893,2025-03-12,Net Banking,Failed
PAY0000894,O000894,2025-06-14,COD,Paid
PAY0000895,O000895,2025-07-18,Credit Card,Paid
PAY0000896,O000896,2025-08-19,Net Banking,Paid
PAY0000897,O000897,2024-09-29,Credit Card,Refunded
PAY0000898,O000898,2025-03-05,Credit Card,Failed
PAY0000899,O000899,2024-07-31,Credit Card,Paid
PAY0000900,O000900,2024-04-13,COD,Paid
PAY0000901,O000901,2024-07-10,UPI,Paid
PAY0000902,O000902,2025-11-19,Credit Card,Paid
PAY0000903,O000903,2025-10-20,Debit Card,Paid
PAY0000904,O000904,2025-01-14,COD,Paid
PAY0000905,O000905,2024-03-21,COD,Paid
PAY0000906,O000906,2025-12-05,Credit Card,Paid
PAY0000907,O000907,2025-07-02,Debit Card,Paid
PAY0000908,O000908,2025-01-11,Net Banking,Paid
PAY0000909,O000909,2024-06-02,COD,Paid
PAY0000910,O000910,2025-10-03,Credit Card,Failed
PAY0000911,O000911,2025-07-24,Credit Card,Paid
PAY0000912,O000912,2024-08-27,UPI,Paid
PAY0000913,O000913,2025-01-08,UPI,Failed
PAY0000914,O000914,2024-07-22,Net Banking,Paid
PAY0000915,O000915,2025-09-02,Net Banking,Paid
PAY0000916,O000916,2024-12-15,Net Banking,Failed
PAY0000917,O000917,2025-11-18,Net Banking,Paid
PAY0000918,O000918,2024-05-22,Credit Card,Paid
PAY0000919,O000919,2024-07-07,Credit Card,Pending
PAY0000920,O000920,2024-09-28,Credit Card,Paid
PAY0000921,O000921,2025-06-15,Debit Card,Failed
PAY0000922,O000922,2024-10-26,Net Banking,Paid
PAY0000923,O000923,2025-03-01,Debit Card,Refunded
PAY0000924,O000924,2024-02-15,COD,Paid
PAY0000925,O000925,2024-04-04,COD,Paid
PAY0000926,O000926,2024-03-04,Credit Card,Paid
PAY0000927,O000927,2025-02-16,COD,Paid
PAY0000928,O000928,2025-10-04,Credit Card,Paid
PAY0000929,O000929,2024-01-09,Net Banking,Paid
PAY0000930,O000930,2025-04-03,Debit Card,Pending
PAY0000931,O000931,2025-12-15,Credit Card,Paid
PAY0000932,O000932,2025-02-12,UPI,Paid
PAY0000933,O000933,2025-04-14,UPI,Paid
PAY0000934,O000934,2025-05-20,Net Banking,Paid
PAY0000935,O000935,2025-11-16,Debit Card,Pending
PAY0000936,O000936,2024-03-13,Credit Card,Paid
PAY0000937,O000937,2024-03-24,Net Banking,Refunded
PAY0000938,O000938,2024-02-28,Debit Card,Paid
PAY0000939,O000939,2024-01-21,UPI,Paid
PAY0000940,O000940,2025-04-02,Credit Card,Failed
PAY0000941,O000941,2024-06-05,Debit Card,Paid
PAY0000942,O000942,2024-11-24,COD,Paid
PAY0000943,O000943,2025-07-26,Credit Card,Paid
PAY0000944,O000944,2025-07-29,COD,Paid
PAY0000945,O000945,2025-11-10,Net Banking,Paid
PAY0000946,O000946,2024-07-21,Debit Card,Paid
PAY0000947,O000947,2025-10-02,Debit Card,Paid
PAY0000948,O000948,2024-04-15,Debit Card,Paid
PAY0000949,O000949,2024-05-01,Debit Card,Paid
PAY0000950,O000950,2024-11-13,Credit Card,Paid
PAY0000951,O000951,2024-06-30,COD,Failed
PAY0000952,O000952,2025-09-06,COD,Paid
PAY0000953,O000953,2024-11-11,Net Banking,Paid
PAY0000954,O000954,2025-09-16,Net Banking,Paid
PAY0000955,O000955,2025-02-09,Debit Card,Paid
PAY0000956,O000956,2024-03-10,UPI,Paid
PAY0000957,O000957,2024-06-08,UPI,Paid
PAY0000958,O000958,2024-08-27,Debit Card,Refunded
PAY0000959,O000959,2025-06-06,COD,Paid
PAY0000960,O000960,2024-05-17,Net Banking,Paid
PAY0000961,O000961,2025-05-09,Credit Card,Paid
PAY0000962,O000962,2025-11-09,UPI,Paid
PAY0000963,O000963,2024-09-03,Net Banking,Paid
PAY0000964,O000964,2025-06-26,UPI,Paid
PAY0000965,O000965,2025-06-07,COD,Failed
PAY0000966,O000966,2024-08-30,COD,Refunded
PAY0000967,O000967,2025-09-11,Debit Card,Paid
PAY0000968,O000968,2024-12-01,Debit Card,Paid
PAY0000969,O000969,2025-02-25,UPI,Paid
PAY0000970,O000970,2024-07-12,UPI,Paid
PAY0000971,O000971,2024-11-03,Net Banking,Paid
PAY0000972,O000972,2025-10-06,Debit Card,Paid
PAY0000973,O000973,2025-05-20,COD,Paid
PAY0000974,O000974,2024-10-07,Net Banking,Paid
PAY0000975,O000975,2025-11-05,Net Banking,Paid
PAY0000976,O000976,2025-03-14,Credit Card,Refunded
PAY0000977,O000977,2025-12-15,COD,Paid
PAY0000978,O000978,2025-08-30,Net Banking,Paid
PAY0000979,O000979,2025-04-27,Credit Card,Failed
PAY0000980,O000980,2024-08-10,Debit Card,Paid
PAY0000981,O000981,2024-04-26,COD,Pending
PAY0000982,O000982,2024-07-10,Debit Card,Paid
PAY0000983,O000983,2025-09-09,Credit Card,Paid
PAY0000984,O000984,2025-05-30,COD,Paid
PAY0000985,O000985,2025-06-13,UPI,Paid
PAY0000986,O000986,2024-11-02,UPI,Paid
PAY0000987,O000987,2025-06-15,UPI,Paid
PAY0000988,O000988,2024-05-01,Net Banking,Paid
PAY0000989,O000989,2025-10-10,UPI,Paid
PAY0000990,O000990,2025-08-14,Net Banking,Paid
PAY0000991,O000991,2024-06-02,Net Banking,Paid
PAY0000992,O000992,2025-06-20,Credit Card,Paid
PAY0000993,O000993,2025-03-27,UPI,Pending
PAY0000994,O000994,2024-06-17,COD,Refunded
PAY0000995,O000995,2024-02-28,Net Banking,Paid
PAY0000996,O000996,2024-10-27,Credit Card,Paid
PAY0000997,O000997,2025-07-06,Net Banking,Paid
PAY0000998,O000998,2025-07-03,COD,Paid
PAY0000999,O000999,2024-04-26,COD,Paid
PAY0001000,O001000,2024-05-06,UPI,Paid
PAY0001001,O001001,2025-02-08,Net Banking,Paid
PAY0001002,O001002,2025-02-02,COD,Paid
PAY0001003,O001003,2025-05-29,Debit Card,Paid
PAY0001004,O001004,2025-05-12,COD,Paid
PAY0001005,O001005,2025-06-11,COD,Refunded
PAY0001006,O001006,2025-02-01,Net Banking,Paid
PAY0001007,O001007,2024-09-21,COD,Paid
PAY0001008,O001008,2024-09-19,Credit Card,Failed
PAY0001009,O001009,2025-02-01,COD,Paid
PAY0001010,O001010,2025-10-07,Debit Card,Paid
PAY0001011,O001011,2025-12-25,COD,Paid
PAY0001012,O001012,2025-06-10,UPI,Paid
PAY0001013,O001013,2025-03-11,Net Banking,Paid
PAY0001014,O001014,2024-12-25,Debit Card,Failed
PAY0001015,O001015,2024-05-08,Credit Card,Paid
PAY0001016,O001016,2025-09-25,COD,Paid
PAY0001017,O001017,2024-08-28,COD,Paid
PAY0001018,O001018,2025-09-18,Credit Card,Paid
PAY0001019,O001019,2025-12-09,COD,Paid
PAY0001020,O001020,2024-08-09,UPI,Paid
