order_item_id,order_id,product_id,quantity,discount_pct,gross_amount,discount_amount,net_amount
OI0000426,O000112,P0120,4,5,15039.4,751.97,14287.43
OI0000427,O000355,P0060,1,15,3798.13,569.72,3228.41
OI0000428,O005890,P0270,2,5,34142.6,1707.13,32435.47
OI0000429,O008074,P0174,1,10,29081.4,2908.14,26173.26
OI0000430,O008383,P0272,2,15,42367.14,6355.07,36012.07
OI0000431,O003643,P0283,3,10,81625.44,8162.54,73462.9
OI0000432,O002310,P0235,1,10,34380.06,3438.01,30942.05
OI0000433,O009940,P0061,4,0,138383.64,0.0,138383.64
OI0000434,O009555,P0281,2,10,69683.82,6968.38,62715.44
OI0000435,O007216,P0178,4,10,66316.8,6631.68,59685.12
OI0000436,O005021,P0058,1,20,29422.66,5884.53,23538.13
OI0000437,O003928,P0078,1,5,11210.94,560.55,10650.39
OI0000438,O004425,P0133,2,10,28901.62,2890.16,26011.46
OI0000439,O002920,P0293,2,15,51595.46,7739.32,43856.14
OI0000440,O008965,P0010,1,10,26708.05,2670.8,24037.25
OI0000441,O002065,P0265,1,5,31774.94,1588.75,30186.19
OI0000442,O005656,P0289,2,20,25582.36,5116.47,20465.89
OI0000443,O008027,P0070,3,20,15894.72,3178.94,12715.78
OI0000444,O005744,P0057,4,20,139656.56,27931.31,111725.25
OI0000445,O006226,P0026,4,5,19612.92,980.65,18632.27
OI0000446,O005638,P0167,1,5,35369.38,1768.47,33600.91
OI0000447,O002844,P0172,1,25,8162.68,2040.67,6122.01
OI0000448,O006250,P0195,2,0,23399.78,0.0,23399.78
OI0000449,O001684,P0048,4,15,190922.0,28638.3,162283.7
OI0000450,O007888,P0040,4,5,69709.16,3485.46,66223.7
OI0000451,O000147,P0174,1,15,29081.4,4362.21,24719.19
OI0000452,O003080,P0259,3,20,138831.54,27766.31,111065.23
OI0000453,O003877,P0253,1,5,11237.04,561.85,10675.19
OI0000454,O009917,P0211,1,0,13035.21,0.0,13035.21
OI0000455,O002559,P0260,1,15,7514.45,1127.17,6387.28
OI0000456,O008927,P0255,4,0,49144.84,0.0,49144.84
OI0000457,O004134,P0140,3,0,75453.48,0.0,75453.48
OI0000458,O006071,P0251,3,20,74080.41,14816.08,59264.33
OI0000459,O007392,P0240,4,20,7365.0,1473.0,5892.0
OI0000460,O008079,P0131,3,10,16392.24,1639.22,14753.02
OI0000461,O008763,P0003,4,15,76087.28,11413.09,64674.19
OI0000462,O003659,P0125,2,25,59695.42,14923.86,44771.56
OI0000463,O007530,P0231,2,0,47175.56,0.0,47175.56
OI0000464,O009940,P0298,4,0,186121.96,0.0,186121.96
OI0000465,O001420,P0249,4,15,69555.84,10433.38,59122.46
OI0000466,O009073,P0147,4,5,118291.0,5914.55,112376.45
OI0000467,O000849,P0156,4,0,39753.68,0.0,39753.68
OI0000468,O006931,P0294,4,5,114967.32,5748.37,109218.95
OI0000469,O008957,P0117,4,15,144680.4,21702.06,122978.34
OI0000470,O006427,P0137,3,0,66000.93,0.0,66000.93
OI0000471,O007605,P0184,2,5,45276.02,2263.8,43012.22
OI0000472,O005802,P0110,2,10,24926.56,2492.66,22433.9
OI0000473,O004348,P0135,1,0,46829.36,0.0,46829.36
OI0000474,O009588,P0101,2,10,17424.12,1742.41,15681.71
OI0000475,O005421,P0116,2,20,93897.48,18779.5,75117.98
OI0000476,O009540,P0119,1,15,22218.38,3332.76,18885.62
OI0000477,O008900,P0204,1,10,8794.93,879.49,7915.44
OI0000478,O009047,P0054,4,0,165480.16,0.0,165480.16
OI0000479,O002084,P0028,4,0,189850.64,0.0,189850.64
OI0000480,O007627,P0240,2,0,3682.5,0.0,3682.5
OI0000481,O009446,P0256,1,15,49584.32,7437.65,42146.67
OI0000482,O009861,P0156,4,15,39753.68,5963.05,33790.63
OI0000483,O003355,P0025,3,15,133686.12,20052.92,113633.2
OI0000484,O009755,P0254,4,5,54478.4,2723.92,51754.48
OI0000485,O009823,P0099,4,0,4615.24,0.0,4615.24
OI0000486,O007500,P0207,1,15,17750.15,2662.52,15087.63
OI0000487,O007104,P0177,2,25,50934.46,12733.62,38200.84
OI0000488,O002950,P0227,2,10,18940.04,1894.0,17046.04
OI0000489,O007244,P0062,3,15,80380.74,12057.11,68323.63
OI0000490,O003512,P0170,2,15,69926.2,10488.93,59437.27
OI0000491,O001152,P0087,1,20,17908.98,3581.8,14327.18
OI0000492,O000278,P0027,3,0,148335.03,0.0,148335.03
OI0000493,O003767,P0230,2,25,74914.92,18728.73,56186.19
OI0000494,O008523,P0008,1,20,8182.39,1636.48,6545.91
OI0000495,O006504,P0190,1,20,22044.04,4408.81,17635.23
OI0000496,O007732,P0004,4,25,93160.24,23290.06,69870.18
OI0000497,O000871,P0054,2,10,82740.08,8274.01,74466.07
OI0000498,O006246,P0176,4,0,14491.2,0.0,14491.2
OI0000499,O008569,P0146,2,20,53260.76,10652.15,42608.61
OI0000500,O002637,P0249,2,0,34777.92,0.0,34777.92
OI0000501,O004094,P0109,4,15,140178.84,21026.83,119152.01
OI0000502,O009014,P0274,4,5,93394.08,4669.7,88724.38
OI0000503,O001864,P0029,4,0,16388.28,0.0,16388.28
OI0000504,O005979,P0149,2,5,29016.1,1450.8,27565.3
OI0000505,O004224,P0091,1,15,37000.8,5550.12,31450.68
OI0000506,O009135,P0047,2,0,47234.8,0.0,47234.8
OI0000507,O006496,P0194,4,0,110758.0,0.0,110758.0
OI0000508,O003754,P0204,1,10,8794.93,879.49,7915.44
OI0000509,O008451,P0080,1,0,27470.08,0.0,27470.08
OI0000510,O009426,P0089,1,25,25607.6,6401.9,19205.7
OI0000511,O002070,P0151,4,20,50455.64,10091.13,40364.51
OI0000512,O001185,P0273,2,10,79464.06,7946.41,71517.65
OI0000513,O005862,P0180,1,0,1392.98,0.0,1392.98
OI0000514,O002407,P0042,3,10,70674.6,7067.46,63607.14
OI0000515,O001879,P0051,2,15,73440.8,11016.12,62424.68
OI0000516,O000830,P0238,3,10,95887.62,9588.76,86298.86
OI0000517,O005405,P0185,2,25,28836.3,7209.08,21627.22
OI0000518,O005954,P0292,2,20,26746.82,5349.36,21397.46
OI0000519,O006450,P0258,3,5,86579.73,4328.99,82250.74
OI0000520,O000048,P0279,2,15,36776.32,5516.45,31259.87
OI0000521,O007468,P0188,4,10,167241.68,16724.17,150517.51
OI0000522,O009458,P0187,2,25,38554.9,9638.72,28916.18
OI0000523,O003576,P0194,1,10,27689.5,2768.95,24920.55
OI0000524,O001735,P0043,4,10,67355.96,6735.6,60620.36
OI0000525,O009314,P0202,2,10,80083.42,8008.34,72075.08
OI0000526,O009008,P0107,3,5,31279.02,1563.95,29715.07
OI0000527,O005385,P0073,3,0,57391.44,0.0,57391.44
OI0000528,O006329,P0221,2,5,71521.06,3576.05,67945.01
OI0000529,O009912,P0090,1,5,6565.92,328.3,6237.62
OI0000530,O006927,P0120,3,0,11279.55,0.0,11279.55
OI0000531,O008927,P0164,4,20,149121.04,29824.21,119296.83
OI0000532,O003517,P0221,4,0,143042.12,0.0,143042.12
OI0000533,O001907,P0021,2,25,93933.22,23483.3,70449.92
OI0000534,O001263,P0097,2,0,24491.82,0.0,24491.82
OI0000535,O000558,P0004,3,0,69870.18,0.0,69870.18
OI0000536,O006471,P0161,1,25,13274.0,3318.5,9955.5
OI0000537,O003363,P0142,4,25,27122.64,6780.66,20341.98
OI0000538,O008048,P0088,1,0,39591.0,0.0,39591.0
OI0000539,O000290,P0190,3,0,66132.12,0.0,66132.12
OI0000540,O002275,P0089,3,0,76822.8,0.0,76822.8
OI0000541,O003871,P0135,3,10,140488.08,14048.81,126439.27
OI0000542,O003596,P0261,3,5,145642.62,7282.13,138360.49
OI0000543,O004271,P0013,4,5,125051.44,6252.57,118798.87
OI0000544,O003713,P0247,1,20,1993.66,398.73,1594.93
OI0000545,O000847,P0250,3,20,16505.37,3301.07,13204.3
OI0000546,O002810,P0084,4,25,160993.2,40248.3,120744.9
OI0000547,O007875,P0117,1,10,36170.1,3617.01,32553.09
OI0000548,O004931,P0091,1,0,37000.8,0.0,37000.8
OI0000549,O007474,P0263,1,10,44250.68,4425.07,39825.61
OI0000550,O004983,P0162,4,20,8615.2,1723.04,6892.16
OI0000551,O001920,P0149,2,0,29016.1,0.0,29016.1
OI0000552,O007780,P0188,2,25,83620.84,20905.21,62715.63
OI0000553,O000859,P0186,2,0,30083.04,0.0,30083.04
OI0000554,O006897,P0056,3,5,76007.31,3800.37,72206.94
OI0000555,O001140,P0213,2,5,48277.12,2413.86,45863.26
OI0000556,O007844,P0148,2,25,20379.4,5094.85,15284.55
OI0000557,O005871,P0040,4,0,69709.16,0.0,69709.16
OI0000558,O009227,P0152,3,0,34195.08,0.0,34195.08
OI0000559,O008359,P0085,4,15,36782.44,5517.37,31265.07
OI0000560,O007178,P0108,4,25,147651.76,36912.94,110738.82
OI0000561,O001824,P0287,2,0,50410.32,0.0,50410.32
OI0000562,O001972,P0118,1,10,9683.76,968.38,8715.38
OI0000563,O008520,P0178,1,25,16579.2,4144.8,12434.4
OI0000564,O005167,P0138,3,20,3828.06,765.61,3062.45
OI0000565,O003597,P0084,4,25,160993.2,40248.3,120744.9
OI0000566,O005955,P0270,3,25,51213.9,12803.48,38410.42
OI0000567,O000821,P0019,1,5,16251.46,812.57,15438.89
OI0000568,O004495,P0030,4,0,186731.92,0.0,186731.92
OI0000569,O007925,P0272,4,25,84734.28,21183.57,63550.71
OI0000570,O002779,P0022,3,15,100955.67,15143.35,85812.32
OI0000571,O002683,P0084,4,5,160993.2,8049.66,152943.54
OI0000572,O000489,P0109,4,15,140178.84,21026.83,119152.01
OI0000573,O009981,P0225,3,5,123259.17,6162.96,117096.21
OI0000574,O004846,P0005,3,10,13822.23,1382.22,12440.01
OI0000575,O009583,P0071,4,0,13047.96,0.0,13047.96
OI0000576,O001339,P0276,4,10,199031.76,19903.18,179128.58
OI0000577,O001134,P0038,3,25,89214.51,22303.63,66910.88
OI0000578,O004652,P0129,1,15,8079.39,1211.91,6867.48
OI0000579,O003163,P0118,4,15,38735.04,5810.26,32924.78
OI0000580,O000239,P0005,3,0,13822.23,0.0,13822.23
OI0000581,O007468,P0085,2,0,18391.22,0.0,18391.22
OI0000582,O008962,P0078,3,15,33632.82,5044.92,28587.9
OI0000583,O007411,P0125,3,10,89543.13,8954.31,80588.82
OI0000584,O007121,P0076,1,0,37191.51,0.0,37191.51
OI0000585,O004087,P0283,2,25,54416.96,13604.24,40812.72
OI0000586,O000777,P0281,4,10,139367.64,13936.76,125430.88
OI0000587,O003779,P0130,3,10,104482.92,10448.29,94034.63
OI0000588,O005016,P0150,3,5,24784.2,1239.21,23544.99
OI0000589,O001734,P0145,1,20,39162.31,7832.46,31329.85
OI0000590,O002949,P0189,3,20,145098.66,29019.73,116078.93
OI0000591,O007236,P0066,3,15,133711.71,20056.76,113654.95
OI0000592,O001694,P0245,4,0,158653.36,0.0,158653.36
OI0000593,O007396,P0244,3,0,103378.65,0.0,103378.65
OI0000594,O000947,P0119,1,10,22218.38,2221.84,19996.54
OI0000595,O004256,P0154,3,0,84662.7,0.0,84662.7
OI0000596,O004938,P0161,2,5,26548.0,1327.4,25220.6
OI0000597,O006899,P0001,3,0,83789.55,0.0,83789.55
OI0000598,O001125,P0040,1,5,17427.29,871.36,16555.93
OI0000599,O009441,P0171,2,25,39038.04,9759.51,29278.53
OI0000600,O008747,P0300,1,15,10159.44,1523.92,8635.52
OI0000601,O001389,P0190,3,0,66132.12,0.0,66132.12
OI0000602,O008607,P0292,3,15,40120.23,6018.03,34102.2
OI0000603,O007646,P0295,1,0,46301.43,0.0,46301.43
OI0000604,O005143,P0126,4,25,174539.16,43634.79,130904.37
OI0000605,O003648,P0268,3,10,27552.33,2755.23,24797.1
OI0000606,O000840,P0021,2,10,93933.22,9393.32,84539.9
OI0000607,O001207,P0087,1,0,17908.98,0.0,17908.98
OI0000608,O008848,P0269,3,10,115041.27,11504.13,103537.14
OI0000609,O009848,P0275,2,10,53935.3,5393.53,48541.77
OI0000610,O004873,P0046,3,15,5592.63,838.89,4753.74
OI0000611,O000979,P0112,3,0,16190.1,0.0,16190.1
OI0000612,O000551,P0185,4,5,57672.6,2883.63,54788.97
OI0000613,O008492,P0190,4,5,88176.16,4408.81,83767.35
OI0000614,O009513,P0056,1,0,25335.77,0.0,25335.77
OI0000615,O005389,P0129,2,0,16158.78,0.0,16158.78
OI0000616,O003980,P0110,2,0,24926.56,0.0,24926.56
OI0000617,O002096,P0156,2,20,19876.84,3975.37,15901.47
OI0000618,O000205,P0132,3,15,99919.29,14987.89,84931.4
OI0000619,O008614,P0199,3,25,117238.47,29309.62,87928.85
OI0000620,O001986,P0075,1,5,35952.26,1797.61,34154.65
OI0000621,O006464,P0204,1,20,8794.93,1758.99,7035.94
OI0000622,O003747,P0053,3,20,97001.49,19400.3,77601.19
OI0000623,O007312,P0039,3,5,28494.9,1424.74,27070.16
OI0000624,O001704,P0291,2,10,1888.14,188.81,1699.33
OI0000625,O006234,P0051,3,10,110161.2,11016.12,99145.08
OI0000626,O004025,P0192,2,5,84714.46,4235.72,80478.74
OI0000627,O003684,P0207,1,5,17750.15,887.51,16862.64
OI0000628,O008166,P0282,3,0,140717.31,0.0,140717.31
OI0000629,O001794,P0113,3,20,147410.61,29482.12,117928.49
OI0000630,O006102,P0115,2,10,68912.7,6891.27,62021.43
OI0000631,O005379,P0259,1,5,46277.18,2313.86,43963.32
OI0000632,O009903,P0239,4,10,2657.52,265.75,2391.77
OI0000633,O006255,P0017,3,0,79694.7,0.0,79694.7
OI0000634,O005659,P0206,2,0,45308.0,0.0,45308.0
OI0000635,O006079,P0257,3,15,30089.13,4513.37,25575.76
OI0000636,O000684,P0088,4,25,158364.0,39591.0,118773.0
OI0000637,O007176,P0011,4,5,15909.64,795.48,15114.16
OI0000638,O000023,P0067,1,5,24908.56,1245.43,23663.13
OI0000639,O005766,P0205,2,5,660.16,33.01,627.15
OI0000640,O009625,P0086,4,10,81784.32,8178.43,73605.89
OI0000641,O006715,P0041,2,5,35055.68,1752.78,33302.9
OI0000642,O001792,P0105,2,5,81455.38,4072.77,77382.61
OI0000643,O006032,P0030,1,15,46682.98,7002.45,39680.53
OI0000644,O005455,P0281,4,5,139367.64,6968.38,132399.26
OI0000645,O004783,P0256,2,25,99168.64,24792.16,74376.48
OI0000646,O003496,P0217,1,5,8650.32,432.52,8217.8
OI0000647,O005267,P0103,3,0,98259.57,0.0,98259.57
OI0000648,O008187,P0162,3,25,6461.4,1615.35,4846.05
OI0000649,O000752,P0186,4,0,60166.08,0.0,60166.08
OI0000650,O007596,P0256,2,10,99168.64,9916.86,89251.78
OI0000651,O003427,P0086,3,5,61338.24,3066.91,58271.33
OI0000652,O008858,P0182,3,0,123085.29,0.0,123085.29
OI0000653,O008500,P0117,3,25,108510.3,27127.58,81382.72
OI0000654,O001869,P0247,4,5,7974.64,398.73,7575.91
OI0000655,O008495,P0146,2,10,53260.76,5326.08,47934.68
OI0000656,O000712,P0272,2,20,42367.14,8473.43,33893.71
OI0000657,O000526,P0184,4,10,90552.04,9055.2,81496.84
OI0000658,O007322,P0202,1,15,40041.71,6006.26,34035.45
OI0000659,O008952,P0159,4,15,112396.08,16859.41,95536.67
OI0000660,O004702,P0048,4,5,190922.0,9546.1,181375.9
OI0000661,O002547,P0124,3,10,49942.95,4994.3,44948.65
OI0000662,O007912,P0162,1,0,2153.8,0.0,2153.8
OI0000663,O008298,P0162,1,0,2153.8,0.0,2153.8
OI0000664,O008077,P0234,4,25,121234.84,30308.71,90926.13
OI0000665,O004836,P0060,3,0,11394.39,0.0,11394.39
OI0000666,O000907,P0076,4,5,148766.04,7438.3,141327.74
OI0000667,O006302,P0040,1,0,17427.29,0.0,17427.29
OI0000668,O006389,P0145,2,25,78324.62,19581.16,58743.46
OI0000669,O003666,P0169,3,0,68621.58,0.0,68621.58
OI0000670,O005655,P0174,3,15,87244.2,13086.63,74157.57
OI0000671,O008262,P0072,3,15,8266.35,1239.95,7026.4
OI0000672,O002926,P0139,4,0,97127.72,0.0,97127.72
OI0000673,O009291,P0040,2,15,34854.58,5228.19,29626.39
OI0000674,O000135,P0174,1,25,29081.4,7270.35,21811.05
OI0000675,O008111,P0065,2,10,62232.94,6223.29,56009.65
OI0000676,O000737,P0032,1,5,42265.52,2113.28,40152.24
OI0000677,O007034,P0108,2,10,73825.88,7382.59,66443.29
OI0000678,O008330,P0180,2,0,2785.96,0.0,2785.96
OI0000679,O001877,P0266,3,25,114274.2,28568.55,85705.65
OI0000680,O006857,P0115,2,5,68912.7,3445.64,65467.06
OI0000681,O003959,P0131,2,10,10928.16,1092.82,9835.34
OI0000682,O001438,P0250,1,5,5501.79,275.09,5226.7
OI0000683,O005552,P0137,1,0,22000.31,0.0,22000.31
OI0000684,O002288,P0136,2,0,2243.04,0.0,2243.04
OI0000685,O006681,P0074,3,10,50980.32,5098.03,45882.29
OI0000686,O000217,P0008,3,10,24547.17,2454.72,22092.45
OI0000687,O002929,P0272,1,25,21183.57,5295.89,15887.68
OI0000688,O003084,P0267,4,5,197212.76,9860.64,187352.12
OI0000689,O006651,P0279,1,5,18388.16,919.41,17468.75
OI0000690,O006562,P0150,3,25,24784.2,6196.05,18588.15
OI0000691,O000387,P0295,4,0,185205.72,0.0,185205.72
OI0000692,O005254,P0136,1,10,1121.52,112.15,1009.37
OI0000693,O005435,P0133,1,0,14450.81,0.0,14450.81
OI0000694,O000923,P0261,4,25,194190.16,48547.54,145642.62
OI0000695,O008228,P0019,1,5,16251.46,812.57,15438.89
OI0000696,O009021,P0061,3,20,103787.73,20757.55,83030.18
OI0000697,O009828,P0146,4,25,106521.52,26630.38,79891.14
OI0000698,O003265,P0188,3,20,125431.26,25086.25,100345.01
OI0000699,O006826,P0178,2,10,33158.4,3315.84,29842.56
OI0000700,O005262,P0177,1,25,25467.23,6366.81,19100.42
OI0000701,O006392,P0114,2,15,86078.68,12911.8,73166.88
OI0000702,O002369,P0208,2,15,55667.02,8350.05,47316.97
OI0000703,O005644,P0018,2,0,39788.72,0.0,39788.72
OI0000704,O003458,P0090,1,5,6565.92,328.3,6237.62
OI0000705,O003939,P0221,4,10,143042.12,14304.21,128737.91
OI0000706,O009677,P0144,3,0,101033.07,0.0,101033.07
OI0000707,O008515,P0046,1,25,1864.21,466.05,1398.16
OI0000708,O005933,P0103,3,0,98259.57,0.0,98259.57
OI0000709,O009353,P0094,4,15,75595.32,11339.3,64256.02
OI0000710,O009885,P0064,1,0,17144.69,0.0,17144.69
OI0000711,O006205,P0142,3,0,20341.98,0.0,20341.98
OI0000712,O001825,P0278,2,10,61691.92,6169.19,55522.73
OI0000713,O002967,P0078,1,10,11210.94,1121.09,10089.85
OI0000714,O006472,P0091,3,0,111002.4,0.0,111002.4
OI0000715,O002216,P0035,2,5,63568.62,3178.43,60390.19
OI0000716,O002406,P0104,4,5,154964.08,7748.2,147215.88
OI0000717,O002916,P0076,2,20,74383.02,14876.6,59506.42
OI0000718,O000683,P0131,2,15,10928.16,1639.22,9288.94
OI0000719,O006228,P0107,2,15,20852.68,3127.9,17724.78
OI0000720,O004922,P0275,3,25,80902.95,20225.74,60677.21
OI0000721,O005616,P0279,3,15,55164.48,8274.67,46889.81
OI0000722,O003070,P0208,4,0,111334.04,0.0,111334.04
OI0000723,O003968,P0260,2,25,15028.9,3757.22,11271.68
OI0000724,O009124,P0096,2,0,34572.3,0.0,34572.3
OI0000725,O002529,P0004,2,0,46580.12,0.0,46580.12
OI0000726,O008838,P0187,2,5,38554.9,1927.74,36627.16
OI0000727,O007456,P0218,2,0,71956.64,0.0,71956.64
OI0000728,O004289,P0123,1,0,19443.88,0.0,19443.88
OI0000729,O008692,P0286,4,10,42858.68,4285.87,38572.81
OI0000730,O008861,P0161,3,15,39822.0,5973.3,33848.7
OI0000731,O004671,P0208,3,5,83500.53,4175.03,79325.5
OI0000732,O005657,P0020,1,0,30596.61,0.0,30596.61
OI0000733,O002039,P0048,3,20,143191.5,28638.3,114553.2
OI0000734,O000317,P0027,2,5,98890.02,4944.5,93945.52
OI0000735,O002648,P0160,3,20,38694.54,7738.91,30955.63
OI0000736,O009179,P0155,2,0,94514.76,0.0,94514.76
OI0000737,O005658,P0281,4,5,139367.64,6968.38,132399.26
OI0000738,O007446,P0066,3,20,133711.71,26742.34,106969.37
OI0000739,O006073,P0230,1,0,37457.46,0.0,37457.46
OI0000740,O005950,P0215,3,25,32730.72,8182.68,24548.04
OI0000741,O004474,P0244,2,5,68919.1,3445.96,65473.14
OI0000742,O002166,P0012,1,25,34970.13,8742.53,26227.6
OI0000743,O001938,P0101,2,15,17424.12,2613.62,14810.5
OI0000744,O003871,P0174,4,25,116325.6,29081.4,87244.2
OI0000745,O006170,P0229,3,0,21270.75,0.0,21270.75
OI0000746,O004335,P0242,4,15,137053.76,20558.06,116495.7
OI0000747,O007277,P0213,4,20,96554.24,19310.85,77243.39
OI0000748,O005210,P0112,1,25,5396.7,1349.18,4047.52
OI0000749,O008574,P0203,2,0,34870.28,0.0,34870.28
OI0000750,O002841,P0037,3,0,5645.1,0.0,5645.1
OI0000751,O001656,P0132,1,15,33306.43,4995.96,28310.47
OI0000752,O007860,P0090,3,0,19697.76,0.0,19697.76
OI0000753,O005138,P0212,4,0,45900.76,0.0,45900.76
OI0000754,O000664,P0102,1,10,2385.45,238.54,2146.91
OI0000755,O000502,P0047,4,10,94469.6,9446.96,85022.64
OI0000756,O000620,P0120,3,10,11279.55,1127.96,10151.59
OI0000757,O005775,P0017,4,0,106259.6,0.0,106259.6
OI0000758,O001920,P0288,4,10,4782.32,478.23,4304.09
OI0000759,O006920,P0178,1,5,16579.2,828.96,15750.24
OI0000760,O000217,P0274,4,15,93394.08,14009.11,79384.97
OI0000761,O006168,P0194,4,5,110758.0,5537.9,105220.1
OI0000762,O005614,P0006,2,5,61054.32,3052.72,58001.6
OI0000763,O005882,P0003,3,15,57065.46,8559.82,48505.64
OI0000764,O005096,P0199,3,15,117238.47,17585.77,99652.7
OI0000765,O006517,P0035,4,0,127137.24,0.0,127137.24
OI0000766,O005953,P0239,3,10,1993.14,199.31,1793.83
OI0000767,O005658,P0077,1,15,2731.53,409.73,2321.8
OI0000768,O008522,P0102,1,10,2385.45,238.54,2146.91
OI0000769,O007322,P0066,3,20,133711.71,26742.34,106969.37
OI0000770,O005954,P0051,1,0,36720.4,0.0,36720.4
OI0000771,O000936,P0124,2,25,33295.3,8323.83,24971.47
OI0000772,O006561,P0200,4,5,43624.96,2181.25,41443.71
OI0000773,O009657,P0073,3,10,57391.44,5739.14,51652.3
OI0000774,O008615,P0162,2,0,4307.6,0.0,4307.6
OI0000775,O005761,P0167,3,15,106108.14,15916.22,90191.92
OI0000776,O003346,P0175,3,10,142236.15,14223.62,128012.53
OI0000777,O001182,P0292,3,25,40120.23,10030.06,30090.17
OI0000778,O001691,P0022,2,5,67303.78,3365.19,63938.59
OI0000779,O004796,P0227,1,15,9470.02,1420.5,8049.52
OI0000780,O003505,P0172,2,0,16325.36,0.0,16325.36
OI0000781,O004209,P0195,2,0,23399.78,0.0,23399.78
OI0000782,O009133,P0189,2,25,96732.44,24183.11,72549.33
OI0000783,O001781,P0245,4,5,158653.36,7932.67,150720.69
OI0000784,O007780,P0137,3,25,66000.93,16500.23,49500.7
OI0000785,O003510,P0274,4,0,93394.08,0.0,93394.08
OI0000786,O000018,P0090,1,10,6565.92,656.59,5909.33
OI0000787,O000159,P0157,1,10,32154.45,3215.44,28939.01
OI0000788,O001034,P0140,1,25,25151.16,6287.79,18863.37
OI0000789,O005882,P0167,1,5,35369.38,1768.47,33600.91
OI0000790,O007684,P0275,2,0,53935.3,0.0,53935.3
OI0000791,O000565,P0024,4,10,92564.44,9256.44,83308.0
OI0000792,O008891,P0300,4,20,40637.76,8127.55,32510.21
OI0000793,O009961,P0095,1,0,24987.28,0.0,24987.28
OI0000794,O009082,P0211,4,0,52140.84,0.0,52140.84
OI0000795,O008583,P0111,4,20,180754.84,36150.97,144603.87
OI0000796,O006283,P0004,4,20,93160.24,18632.05,74528.19
OI0000797,O007028,P0062,4,0,107174.32,0.0,107174.32
OI0000798,O002810,P0018,4,15,79577.44,11936.62,67640.82
OI0000799,O002173,P0109,2,0,70089.42,0.0,70089.42
OI0000800,O003700,P0126,2,15,87269.58,13090.44,74179.14
OI0000801,O002267,P0101,4,5,34848.24,1742.41,33105.83
OI0000802,O007920,P0180,4,0,5571.92,0.0,5571.92
OI0000803,O006246,P0292,4,15,53493.64,8024.05,45469.59
OI0000804,O003112,P0190,1,25,22044.04,5511.01,16533.03
OI0000805,O001400,P0245,1,0,39663.34,0.0,39663.34
OI0000806,O001215,P0057,4,0,139656.56,0.0,139656.56
OI0000807,O008055,P0057,2,5,69828.28,3491.41,66336.87
OI0000808,O002482,P0244,1,25,34459.55,8614.89,25844.66
OI0000809,O002059,P0221,3,20,107281.59,21456.32,85825.27
OI0000810,O005820,P0088,1,25,39591.0,9897.75,29693.25
OI0000811,O005366,P0062,1,5,26793.58,1339.68,25453.9
OI0000812,O006276,P0039,3,0,28494.9,0.0,28494.9
OI0000813,O006628,P0082,4,0,27477.08,0.0,27477.08
OI0000814,O000415,P0010,1,20,26708.05,5341.61,21366.44
OI0000815,O007498,P0056,1,0,25335.77,0.0,25335.77
OI0000816,O004664,P0265,4,10,127099.76,12709.98,114389.78
OI0000817,O002403,P0178,1,5,16579.2,828.96,15750.24
OI0000818,O001580,P0268,1,10,9184.11,918.41,8265.7
OI0000819,O009937,P0073,4,5,76521.92,3826.1,72695.82
OI0000820,O008453,P0017,1,5,26564.9,1328.24,25236.66
OI0000821,O006736,P0035,4,5,127137.24,6356.86,120780.38
OI0000822,O004676,P0195,1,5,11699.89,584.99,11114.9
OI0000823,O007172,P0198,4,20,161955.68,32391.14,129564.54
OI0000824,O006485,P0291,3,10,2832.21,283.22,2548.99
OI0000825,O000970,P0200,1,0,10906.24,0.0,10906.24
OI0000826,O000095,P0290,3,0,77896.74,0.0,77896.74
OI0000827,O006160,P0011,2,0,7954.82,0.0,7954.82
OI0000828,O005231,P0221,2,5,71521.06,3576.05,67945.01
OI0000829,O004082,P0010,3,15,80124.15,12018.62,68105.53
OI0000830,O005342,P0082,1,0,6869.27,0.0,6869.27
OI0000831,O007439,P0268,3,0,27552.33,0.0,27552.33
OI0000832,O009067,P0179,3,5,76538.76,3826.94,72711.82
OI0000833,O008528,P0083,4,10,188798.76,18879.88,169918.88
OI0000834,O009717,P0233,3,10,112087.47,11208.75,100878.72
OI0000835,O000164,P0089,3,5,76822.8,3841.14,72981.66
OI0000836,O005506,P0108,4,20,147651.76,29530.35,118121.41
OI0000837,O006556,P0187,4,10,77109.8,7710.98,69398.82
OI0000838,O008511,P0002,4,10,185856.96,18585.7,167271.26
OI0000839,O001279,P0258,3,0,86579.73,0.0,86579.73
OI0000840,O001855,P0133,1,10,14450.81,1445.08,13005.73
OI0000841,O006694,P0150,2,10,16522.8,1652.28,14870.52
OI0000842,O001444,P0156,3,0,29815.26,0.0,29815.26
OI0000843,O003766,P0142,1,0,6780.66,0.0,6780.66
